id,set,series,publisher,generation,release_date,artist,name,set_num,types,supertype,subtypes,level,hp,evolvesFrom,evolvesTo,abilities,attacks,weaknesses,retreatCost,convertedRetreatCost,rarity,flavorText,nationalPokedexNumbers,legalities,resistances,rules,regulationMark,ancientTrait,cleaned_attacks,cleaned_abilities,cleaned_rules,2021_exception,temp_id,power_level,tournamentYear
swsh4-33,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,nagimiso,Oshawott,33,['Water'],Pokémon,['Basic'],none,70.0,none,['Dewott'],none,"[{'name': 'Water Gun', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ''}, {'name': 'Seashell Attack', 'cost': ['Water', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}]","[{'type': 'Lightning', 'value': '×2'}]",['Colorless'],1.0,Common,"It fights using the scalchop on its stomach. In response to an attack, it retaliates immediately by slashing.",[501],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,name: Water Gun cost: Water convertedEnergyCost: 1 damage: 10 text:  name: Seashell Attack cost: Water Colorless convertedEnergyCost: 2 damage: 20 text: ,none,none,False,33-oshawott,0.0,2021
swsh4-34,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,Megumi Higuchi,Dewott,34,['Water'],Pokémon,['Stage 1'],none,90.0,Oshawott,['Samurott'],none,"[{'name': 'Water Gun', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '20', 'text': ''}, {'name': 'Aqua Wash', 'cost': ['Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '50', 'text': ""You may put an Energy attached to your opponent's Active Pokémon into their hand.""}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Uncommon,"As a result of strict training, each Dewott learns different forms for using the scalchops.",[502],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Water Gun cost: Water convertedEnergyCost: 1 damage: 20 text:  name: Aqua Wash cost: Water Colorless Colorless convertedEnergyCost: 3 damage: 50 text: ""You may put an Energy attached to your opponents Active Pokémon into their hand.""",none,none,False,34-dewott,0.0,2021
swsh4-35,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,Shin Nagasawa,Samurott,35,['Water'],Pokémon,['Stage 2'],none,160.0,Dewott,none,"[{'name': 'Swaddling Leaves', 'text': 'This Pokémon takes 30 less damage from attacks (after applying Weakness and Resistance).', 'type': 'Ability'}]","[{'name': 'Aqua Wash', 'cost': ['Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '120', 'text': ""You may put 2 Energy attached to your opponent's Active Pokémon into their hand.""}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare,One swing of the sword incorporated in its armor can fell an opponent. A simple glare from one of them quiets everybody.,[503],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Aqua Wash cost: Water Colorless Colorless convertedEnergyCost: 3 damage: 120 text: ""You may put 2 Energy attached to your opponents Active Pokémon into their hand.""",name: Swaddling Leaves text: This Pokémon takes 30 less damage from attacks (after applying Weakness and Resistance). type: Ability,none,False,35-samurott,0.0,2021
swsh4-36,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,5ban Graphics,Galarian Darmanitan V,36,['Water'],Pokémon,"['Basic', 'V']",none,220.0,none,none,none,"[{'name': 'Freezing Headbutt', 'cost': ['Water', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '50', 'text': ""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""}, {'name': 'Frozen Slice', 'cost': ['Water', 'Water', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '190', 'text': 'This Pokémon also does 30 damage to itself.'}]","[{'type': 'Metal', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare Holo V,none,[555],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",D,none,"name: Freezing Headbutt cost: Water Colorless convertedEnergyCost: 2 damage: 50 text: ""Flip a coin. If heads your opponents Active Pokémon is now Paralyzed."" name: Frozen Slice cost: Water Water Colorless convertedEnergyCost: 3 damage: 190 text: This Pokémon also does 30 damage to itself.",none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,False,36-galariandarmanitanv,0.0,2021
swsh4-37,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,5ban Graphics,Galarian Darmanitan VMAX,37,['Water'],Pokémon,['VMAX'],none,320.0,Galarian Darmanitan V,none,none,"[{'name': 'Max Whiteout', 'cost': ['Water', 'Water', 'Water', 'Water'], 'convertedEnergyCost': 4, 'damage': '200', 'text': ""This attack also does 30 damage to each of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]","[{'type': 'Metal', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Rare Holo VMAX,none,[555],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['VMAX rule: When your Pokémon VMAX is Knocked Out, your opponent takes 3 Prize cards.']",D,none,"name: Max Whiteout cost: Water Water Water Water convertedEnergyCost: 4 damage: 200 text: ""This attack also does 30 damage to each of your opponents Benched Pokémon. (Dont apply Weakness and Resistance for Benched Pokémon.)""",none,VMAX rule: When your Pokémon VMAX is Knocked Out your opponent takes 3 Prize cards.,False,37-galariandarmanitanvmax,0.0,2021
swsh4-38,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,kirisAki,Chewtle,38,['Water'],Pokémon,['Basic'],none,80.0,none,['Drednaw'],none,"[{'name': 'Jaw Lock', 'cost': ['Water', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '40', 'text': ""During your opponent's next turn, the Defending Pokémon can't retreat.""}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Common,Apparently the itch of its teething impels it to snap its jaws at anything in front of it.,[833],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Jaw Lock cost: Water Colorless convertedEnergyCost: 2 damage: 40 text: ""During your opponents next turn the Defending Pokémon cant retreat.""",none,none,False,38-chewtle,0.0,2021
swsh4-39,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,Taira Akitsu,Drednaw,39,['Water'],Pokémon,['Stage 1'],none,140.0,Chewtle,none,none,"[{'name': 'Vise Wave', 'cost': ['Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '80', 'text': ""If you played Nessa from your hand during this turn, your opponent's Active Pokémon is now Paralyzed.""}, {'name': 'Surf', 'cost': ['Water', 'Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '140', 'text': ''}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless', 'Colorless']",4.0,Rare,"With jaws that can shear through steel rods, this highly aggressive Pokémon chomps down on its unfortunate prey.",[834],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Vise Wave cost: Water Colorless Colorless convertedEnergyCost: 3 damage: 80 text: ""If you played Nessa from your hand during this turn your opponents Active Pokémon is now Paralyzed."" name: Surf cost: Water Water Colorless Colorless convertedEnergyCost: 4 damage: 140 text: ",none,none,False,39-drednaw,0.0,2021
swsh4-40,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,Sanosuke Sakuma,Cramorant,40,['Water'],Pokémon,['Basic'],none,110.0,none,none,none,"[{'name': 'Continuous Gulp Missile', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '60×', 'text': 'Discard any number of Arrokuda from your Bench. This attack does 60 damage for each Arrokuda you discarded in this way.'}]","[{'type': 'Lightning', 'value': '×2'}]",['Colorless'],1.0,Uncommon,"Cramorant's gluttony led it to try to swallow an Arrokuda whole, which in turn led to Cramorant getting an Arrokuda stuck in its throat.",[845],"{'unlimited': 'Legal', 'expanded': 'Legal'}","[{'type': 'Fighting', 'value': '-30'}]",none,D,none,name: Continuous Gulp Missile cost: Colorless Colorless convertedEnergyCost: 2 damage: 60× text: Discard any number of Arrokuda from your Bench. This attack does 60 damage for each Arrokuda you discarded in this way.,none,none,False,4-cramorant,0.0,2021
swsh4-42,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,Akira Komayama,Barraskewda,42,['Water'],Pokémon,['Stage 1'],none,120.0,Arrokuda,none,none,"[{'name': 'Targeted Skewer', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""This attack does 20 damage to 1 of your opponent's Benched Pokémon for each damage counter on that Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}, {'name': 'Jet Headbutt', 'cost': ['Water', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '60', 'text': ''}]","[{'type': 'Lightning', 'value': '×2'}]",['Colorless'],1.0,Rare,"This Pokémon has a jaw that's as sharp as a spear and as strong as steel. Apparently Barraskewda's flesh is surprisingly tasty, too.",[847],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Targeted Skewer cost: Water convertedEnergyCost: 1 damage:  text: ""This attack does 20 damage to 1 of your opponents Benched Pokémon for each damage counter on that Pokémon. (Dont apply Weakness and Resistance for Benched Pokémon.)"" name: Jet Headbutt cost: Water Colorless convertedEnergyCost: 2 damage: 60 text: ",none,none,False,42-barraskewda,0.0,2021
swsh4-45,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,Sekio,Voltorb,45,['Lightning'],Pokémon,['Basic'],none,60.0,none,['Electrode'],none,"[{'name': 'Electro Ball', 'cost': ['Lightning', 'Lightning'], 'convertedEnergyCost': 2, 'damage': '40', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Common,"Usually found in power plants. Easily mistaken for a Poké Ball, it has zapped many people.",[100],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,name: Electro Ball cost: Lightning Lightning convertedEnergyCost: 2 damage: 40 text: ,none,none,False,45-voltorb,0.0,2021
swsh4-46,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,sui,Electrode,46,['Lightning'],Pokémon,['Stage 1'],none,90.0,Voltorb,none,"[{'name': 'Buzzap Generator', 'text': 'Once during your turn, if this Pokémon is on your Bench, you may search your deck for up to 2 Lightning Energy cards and attach them to your Lightning Pokémon in any way you like. Then, shuffle your deck. If you searched your deck in this way, this Pokémon is Knocked Out.', 'type': 'Ability'}]","[{'name': 'Electric Ball', 'cost': ['Lightning', 'Lightning', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '100', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Rare Holo,It stores an overflowing amount of electric energy inside its body. Even a small shock makes it explode.,[101],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,name: Electric Ball cost: Lightning Lightning Colorless convertedEnergyCost: 3 damage: 100 text: ,name: Buzzap Generator text: Once during your turn if this Pokémon is on your Bench you may search your deck for up to 2 Lightning Energy cards and attach them to your Lightning Pokémon in any way you like. Then shuffle your deck. If you searched your deck in this way this Pokémon is Knocked Out. type: Ability,none,False,46-electrode,0.0,2021
swsh4-47,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,Mizue,Jolteon,47,['Lightning'],Pokémon,['Stage 1'],none,100.0,Eevee,none,"[{'name': 'Thunderous Awakening', 'text': ""If this Pokémon has a Memory Capsule attached, Water Pokémon in play (both yours and your opponent's) have no Abilities."", 'type': 'Ability'}]","[{'name': 'Electric Ball', 'cost': ['Lightning', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '90', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Rare,"If it is angered or startled, the fur all over its body bristles like sharp needles that pierce foes.",[135],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,name: Electric Ball cost: Lightning Colorless Colorless convertedEnergyCost: 3 damage: 90 text: ,"name: Thunderous Awakening text: ""If this Pokémon has a Memory Capsule attached Water Pokémon in play (both yours and your opponents) have no Abilities."" type: Ability",none,False,47-jolteon,0.0,2021
swsh4-48,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,AKIRA EGAWA,Zapdos,48,['Lightning'],Pokémon,['Basic'],none,110.0,none,none,none,"[{'name': 'Drill Peck', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '20', 'text': ''}, {'name': 'Thunder Snipe', 'cost': ['Lightning', 'Lightning', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '', 'text': ""Discard all Energy from this Pokémon, and this attack does 160 damage to 1 of your opponent's Pokémon V or Pokémon-GX. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]","[{'type': 'Lightning', 'value': '×2'}]",['Colorless'],1.0,Rare Holo,A legendary Pokémon that is said to live in thunderclouds. It freely controls lightning bolts.,[145],"{'unlimited': 'Legal', 'expanded': 'Legal'}","[{'type': 'Fighting', 'value': '-30'}]",none,D,none,"name: Drill Peck cost: Colorless convertedEnergyCost: 1 damage: 20 text:  name: Thunder Snipe cost: Lightning Lightning Colorless convertedEnergyCost: 3 damage:  text: ""Discard all Energy from this Pokémon and this attack does 160 damage to 1 of your opponents Pokémon V or Pokémon-GX. (Dont apply Weakness and Resistance for Benched Pokémon.)""",none,none,False,48-zapdos,0.0,2021
swsh4-49,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,Ryuta Fuse,Ampharos V,49,['Lightning'],Pokémon,"['Basic', 'V']",none,210.0,none,none,none,"[{'name': 'Dazzle Blast', 'cost': ['Lightning', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '50', 'text': ""Your opponent's Active Pokémon is now Confused.""}, {'name': 'Damaging Spark', 'cost': ['Lightning', 'Lightning', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '120', 'text': ""This attack also does 30 damage to each of your opponent's Benched Pokémon that has any damage counters on it. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Rare Holo V,none,[181],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",D,none,"name: Dazzle Blast cost: Lightning Colorless convertedEnergyCost: 2 damage: 50 text: ""Your opponents Active Pokémon is now Confused."" name: Damaging Spark cost: Lightning Lightning Colorless convertedEnergyCost: 3 damage: 120 text: ""This attack also does 30 damage to each of your opponents Benched Pokémon that has any damage counters on it. (Dont apply Weakness and Resistance for Benched Pokémon.)""",none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,False,49-ampharosv,0.0,2021
swsh4-50,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,Hideki Ishikawa,Raikou,50,['Lightning'],Pokémon,['Basic'],none,110.0,none,none,none,"[{'name': 'Amazing Shot', 'cost': ['Grass', 'Lightning', 'Metal'], 'convertedEnergyCost': 3, 'damage': '120', 'text': ""This attack also does 120 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Amazing Rare,"This rough Pokémon stores energy inside its body, then sweeps across the land, shooting off electricity.",[243],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Amazing Shot cost: Grass Lightning Metal convertedEnergyCost: 3 damage: 120 text: ""This attack also does 120 damage to 1 of your opponents Benched Pokémon. (Dont apply Weakness and Resistance for Benched Pokémon.)""",none,none,False,5-raikou,0.0,2021
swsh4-51,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,Kyoko Umemoto,Electrike,51,['Lightning'],Pokémon,['Basic'],none,60.0,none,['Manectric'],none,"[{'name': 'Collect', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Draw a card.'}, {'name': 'Bite', 'cost': ['Lightning', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Common,It stores static electricity in its fur for discharging. It gives off sparks if a storm approaches.,[309],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,name: Collect cost: Colorless convertedEnergyCost: 1 damage:  text: Draw a card. name: Bite cost: Lightning Colorless convertedEnergyCost: 2 damage: 20 text: ,none,none,False,51-electrike,0.0,2021
swsh4-52,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,SATOSHI NAKAI,Manectric,52,['Lightning'],Pokémon,['Stage 1'],none,120.0,Electrike,none,"[{'name': 'High Speed', 'text': 'When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may draw 3 cards.', 'type': 'Ability'}]","[{'name': 'Electric Ball', 'cost': ['Lightning', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '100', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]",none,none,Rare,"It stimulates its own muscles with electricity, so it can move quickly. It eases its soreness with electricity, too, so it can recover quickly as well.",[310],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,name: Electric Ball cost: Lightning Colorless Colorless convertedEnergyCost: 3 damage: 100 text: ,name: High Speed text: When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn you may draw 3 cards. type: Ability,none,False,52-manectric,0.0,2021
swsh4-53,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,Saya Tsuruta,Blitzle,53,['Lightning'],Pokémon,['Basic'],none,60.0,none,['Zebstrika'],none,"[{'name': 'Zap Kick', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '20', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Common,Its mane shines when it discharges electricity. They use the frequency and rhythm of these flashes to communicate.,[522],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,name: Zap Kick cost: Lightning convertedEnergyCost: 1 damage: 20 text: ,none,none,False,53-blitzle,0.0,2021
swsh4-54,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,0313,Zebstrika,54,['Lightning'],Pokémon,['Stage 1'],none,110.0,Blitzle,none,none,"[{'name': 'Low Kick', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '30', 'text': ''}, {'name': 'Zap Kick', 'cost': ['Lightning', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '70', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Uncommon,"They have lightning-like movements. When Zebstrika run at full speed, the sound of thunder reverberates.",[523],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,name: Low Kick cost: Lightning convertedEnergyCost: 1 damage: 30 text:  name: Zap Kick cost: Lightning Colorless convertedEnergyCost: 2 damage: 70 text: ,none,none,False,54-zebstrika,0.0,2021
swsh4-55,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,Sumiyoshi Kizuki,Joltik,55,['Lightning'],Pokémon,['Basic'],none,40.0,none,['Galvantula'],none,"[{'name': 'Bug Bite', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '20', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Common,Joltik can be found clinging to other Pokémon. It's soaking up static electricity because it can't produce a charge on its own.,[595],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,name: Bug Bite cost: Lightning convertedEnergyCost: 1 damage: 20 text: ,none,none,False,55-joltik,0.0,2021
swsh4-56,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,Shigenori Negishi,Galvantula,56,['Lightning'],Pokémon,['Stage 1'],none,90.0,Joltik,none,none,"[{'name': 'Stun Needle', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '20', 'text': ""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""}, {'name': 'Shocking Pursuit', 'cost': ['Lightning', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20×', 'text': ""This attack does 20 damage for each damage counter on your opponent's Active Pokémon.""}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Uncommon,It launches electrified fur from its abdomen as its means of attack. Opponents hit by the fur could be in for three full days and nights of paralysis.,[596],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Stun Needle cost: Lightning convertedEnergyCost: 1 damage: 20 text: ""Flip a coin. If heads your opponents Active Pokémon is now Paralyzed."" name: Shocking Pursuit cost: Lightning Colorless convertedEnergyCost: 2 damage: 20× text: ""This attack does 20 damage for each damage counter on your opponents Active Pokémon.""",none,none,False,56-galvantula,0.0,2021
swsh4-57,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,sowsow,Tynamo,57,['Lightning'],Pokémon,['Basic'],none,40.0,none,['Eelektrik'],"[{'name': 'Levitate', 'text': 'If this Pokémon has any Energy attached, it has no Retreat Cost.', 'type': 'Ability'}]","[{'name': 'Tiny Charge', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Common,"One alone can emit only trickle of electricity, so a group of them gathers to unleash a powerful electric shock.",[602],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,name: Tiny Charge cost: Lightning convertedEnergyCost: 1 damage: 10 text: ,name: Levitate text: If this Pokémon has any Energy attached it has no Retreat Cost. type: Ability,none,False,57-tynamo,0.0,2021
swsh4-58,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,Masakazu Fukuda,Eelektrik,58,['Lightning'],Pokémon,['Stage 1'],none,90.0,Tynamo,['Eelektross'],none,"[{'name': 'Shocking Smash', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""Flip a coin. If heads, discard an Energy from 1 of your opponent's Pokémon.""}, {'name': 'Head Bolt', 'cost': ['Lightning', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '60', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Uncommon,"These Pokémon have a big appetite. When they spot their prey, they attack it and paralyze it with electricity.",[603],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Shocking Smash cost: Lightning convertedEnergyCost: 1 damage:  text: ""Flip a coin. If heads discard an Energy from 1 of your opponents Pokémon."" name: Head Bolt cost: Lightning Colorless Colorless convertedEnergyCost: 3 damage: 60 text: ",none,none,False,58-eelektrik,0.0,2021
swsh4-59,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,tetsuya koizumi,Eelektross,59,['Lightning'],Pokémon,['Stage 2'],none,160.0,Eelektrik,none,none,"[{'name': 'Electrified Bite Mark', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '60', 'text': ""During your opponent's next turn, if they attach an Energy card from their hand to the Defending Pokémon, put 6 damage counters on that Pokémon.""}, {'name': 'Electro Sprinkler', 'cost': ['Lightning', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '120', 'text': ""This attack also does 30 damage to 1 of your Benched Pokémon and 30 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Rare,They crawl out of the ocean using their arms. They will attack prey on shore and immediately drag it into the ocean.,[604],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Electrified Bite Mark cost: Lightning convertedEnergyCost: 1 damage: 60 text: ""During your opponents next turn if they attach an Energy card from their hand to the Defending Pokémon put 6 damage counters on that Pokémon."" name: Electro Sprinkler cost: Lightning Colorless Colorless convertedEnergyCost: 3 damage: 120 text: ""This attack also does 30 damage to 1 of your Benched Pokémon and 30 damage to 1 of your opponents Benched Pokémon. (Dont apply Weakness and Resistance for Benched Pokémon.)""",none,none,False,59-eelektross,0.0,2021
swsh4-60,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,hatachu,Zekrom,60,['Lightning'],Pokémon,['Basic'],none,130.0,none,none,none,"[{'name': 'Slash', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ''}, {'name': 'Wild Shock', 'cost': ['Lightning', 'Lightning', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '130', 'text': ""This Pokémon also does 60 damage to itself. Your opponent's Active Pokémon is now Paralyzed.""}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Rare Holo,"When the interior part of its tail spins like a motor, Zekrom can generate many bolts of lightning to blast its surroundings.",[644],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Slash cost: Colorless Colorless convertedEnergyCost: 2 damage: 30 text:  name: Wild Shock cost: Lightning Lightning Colorless convertedEnergyCost: 3 damage: 130 text: ""This Pokémon also does 60 damage to itself. Your opponents Active Pokémon is now Paralyzed.""",none,none,False,6-zekrom,0.0,2021
swsh4-61,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,so-taro,Zeraora,61,['Lightning'],Pokémon,['Basic'],none,100.0,none,none,none,"[{'name': 'Fighting Lightning', 'cost': ['Lightning', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30+', 'text': ""If your opponent's Active Pokémon is a Pokémon V or Pokémon-GX, this attack does 80 more damage.""}]","[{'type': 'Fighting', 'value': '×2'}]",none,none,Rare Holo,"It runs as fast as lightning strikes, shredding its opponents with its high-voltage claws.",[807],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Fighting Lightning cost: Lightning Colorless convertedEnergyCost: 2 damage: 30+ text: ""If your opponents Active Pokémon is a Pokémon V or Pokémon-GX this attack does 80 more damage.""",none,none,False,61-zeraora,0.0,2021
swsh4-62,Vivid Voltage,Sword & Shield,TPCI,Eighth,11/13/2020,Kouki Saitou,Pincurchin,62,['Lightning'],Pokémon,['Basic'],none,80.0,none,none,none,"[{'name': 'Spinning Fan', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""This attack does 10 damage to each of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}, {'name': 'Peck', 'cost': ['Lightning', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Uncommon,"It feeds on seaweed, using its teeth to scrape it off rocks. Electric current flows from the tips of its spines.",[871],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,none,D,none,"name: Spinning Fan cost: Lightning convertedEnergyCost: 1 damage:  text: ""This attack does 10 damage to each of your opponents Pokémon. (Dont apply Weakness and Resistance for Benched Pokémon.)"" name: Peck cost: Lightning Colorless convertedEnergyCost: 2 damage: 30 text: ",none,none,False,62-pincurchin,0.0,2021
