id,set,series,publisher,generation,release_date,artist,name,set_num,types,supertype,subtypes,level,hp,evolvesFrom,evolvesTo,abilities,attacks,weaknesses,retreatCost,convertedRetreatCost,rarity,flavorText,nationalPokedexNumbers,legalities,resistances,rules,regulationMark,ancientTrait,cleaned_attacks,cleaned_abilities,cleaned_rules,2021_exception,temp_id,power_level,tournamentYear
swsh12-23,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,GOSSAN,Victini,23,['Fire'],Pokémon,['Basic'],none,70.0,none,none,none,"[{'name': 'Assisting Flame', 'cost': ['Fire'], 'convertedEnergyCost': 1, 'damage': '20', 'text': 'Attach up to 2 Fire Energy cards from your discard pile to your Pokémon in any way you like.'}, {'name': 'Flare', 'cost': ['Fire', 'Fire'], 'convertedEnergyCost': 2, 'damage': '40', 'text': ''}]","[{'type': 'Water', 'value': '×2'}]",['Colorless'],1.0,Rare,"When it shares the infinite energy it creates, that being's entire body will be overflowing with power.",[494],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Assisting Flame cost: Fire convertedEnergyCost: 1 damage: 20 text: Attach up to 2 Fire Energy cards from your discard pile to your Pokémon in any way you like. name: Flare cost: Fire Fire convertedEnergyCost: 2 damage: 40 text: ,none,none,False,23-victini,0.0,2023
swsh12-24,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,N-DESIGN Inc.,Reshiram V,24,['Fire'],Pokémon,"['Basic', 'V']",none,220.0,none,none,none,"[{'name': 'Sparkling Wing', 'cost': ['Fire'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Search your deck for up to 2 basic Energy cards and attach them to 1 of your Pokémon. Then, shuffle your deck.'}, {'name': 'White Blaze', 'cost': ['Fire', 'Fire', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '200', 'text': ""Flip a coin. If tails, during your next turn, this Pokémon can't attack.""}]","[{'type': 'Water', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare Holo V,none,[643],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",F,none,"name: Sparkling Wing cost: Fire convertedEnergyCost: 1 damage:  text: Search your deck for up to 2 basic Energy cards and attach them to 1 of your Pokémon. Then shuffle your deck. name: White Blaze cost: Fire Fire Colorless convertedEnergyCost: 3 damage: 200 text: ""Flip a coin. If tails during your next turn this Pokémon cant attack.""",none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,False,24-reshiramv,0.0,2023
swsh12-25,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,ryoma uratsuka,Fennekin,25,['Fire'],Pokémon,['Basic'],none,60.0,none,['Braixen'],none,"[{'name': 'Lead', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck.'}, {'name': 'Live Coal', 'cost': ['Fire'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ''}]","[{'type': 'Water', 'value': '×2'}]",['Colorless'],1.0,Common,"As it walks, it munches on a twig in place of a snack. It intimidates opponents by puffing hot air out of its ears.",[653],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Lead cost: Colorless convertedEnergyCost: 1 damage:  text: Search your deck for a Supporter card reveal it and put it into your hand. Then shuffle your deck. name: Live Coal cost: Fire convertedEnergyCost: 1 damage: 10 text: ,none,none,False,25-fennekin,0.0,2023
swsh12-26,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,Ligton,Braixen,26,['Fire'],Pokémon,['Stage 1'],none,90.0,Fennekin,['Delphox'],none,"[{'name': 'Combustion', 'cost': ['Fire'], 'convertedEnergyCost': 1, 'damage': '30', 'text': ''}, {'name': 'Flare Parade', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '60×', 'text': 'This attack does 60 damage for each Serena card in your discard pile.'}]","[{'type': 'Water', 'value': '×2'}]",['Colorless'],1.0,Uncommon,"When the twig is plucked from its tail, friction sets the twig alight. The flame is used to send signals to its allies.",[654],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Combustion cost: Fire convertedEnergyCost: 1 damage: 30 text:  name: Flare Parade cost: Colorless Colorless convertedEnergyCost: 2 damage: 60× text: This attack does 60 damage for each Serena card in your discard pile.,none,none,False,26-braixen,0.0,2023
swsh12-27,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,Uta,Delphox,27,['Fire'],Pokémon,['Stage 2'],none,150.0,Braixen,none,none,"[{'name': 'Flare Parade', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '60×', 'text': 'This attack does 60 damage for each Serena card in your discard pile.'}, {'name': 'Energy Crush', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '50×', 'text': ""This attack does 50 damage for each Energy attached to all of your opponent's Pokémon.""}]","[{'type': 'Water', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare,"Using psychic power, it generates a fiery vortex of 5,400 degrees Fahrenheit, incinerating foes swept into this whirl of flame.",[655],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,"name: Flare Parade cost: Colorless convertedEnergyCost: 1 damage: 60× text: This attack does 60 damage for each Serena card in your discard pile. name: Energy Crush cost: Colorless Colorless convertedEnergyCost: 2 damage: 50× text: ""This attack does 50 damage for each Energy attached to all of your opponents Pokémon.""",none,none,False,27-delphox,0.0,2023
swsh12-28,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,Narumi Sato,Fletchinder,28,['Fire'],Pokémon,['Stage 1'],none,80.0,Fletchling,['Talonflame'],none,"[{'name': 'Steady Firebreathing', 'cost': ['Fire'], 'convertedEnergyCost': 1, 'damage': '30', 'text': ''}]","[{'type': 'Water', 'value': '×2'}]",['Colorless'],1.0,Uncommon,"Fletchinder launches embers into the den of its prey. When the prey comes leaping out, Fletchinder's sharp talons finish it off.",[662],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Steady Firebreathing cost: Fire convertedEnergyCost: 1 damage: 30 text: ,none,none,False,28-fletchinder,0.0,2023
swsh12-29,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,KEIICHIRO ITO,Talonflame,29,['Fire'],Pokémon,['Stage 2'],none,140.0,Fletchinder,none,none,"[{'name': 'Quick Dive', 'cost': ['Fire'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""This attack does 50 damage to 1 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}, {'name': 'Merciless Strike', 'cost': ['Fire'], 'convertedEnergyCost': 1, 'damage': '80+', 'text': ""If your opponent's Active Pokémon already has any damage counters on it, this attack does 80 more damage.""}]","[{'type': 'Water', 'value': '×2'}]",['Colorless'],1.0,Rare,"Talonflame mainly preys upon other bird Pokémon. To intimidate opponents, it sends embers spewing from gaps between its feathers.",[663],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,"name: Quick Dive cost: Fire convertedEnergyCost: 1 damage:  text: ""This attack does 50 damage to 1 of your opponents Pokémon. (Dont apply Weakness and Resistance for Benched Pokémon.)"" name: Merciless Strike cost: Fire convertedEnergyCost: 1 damage: 80+ text: ""If your opponents Active Pokémon already has any damage counters on it this attack does 80 more damage.""",none,none,False,29-talonflame,0.0,2023
swsh12-30,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,Narumi Sato,Litten,30,['Fire'],Pokémon,['Basic'],none,70.0,none,['Torracat'],none,"[{'name': 'Gnaw', 'cost': ['Fire'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ''}, {'name': 'Reprisal', 'cost': ['Fire', 'Fire'], 'convertedEnergyCost': 2, 'damage': '20×', 'text': 'This attack does 20 damage for each damage counter on this Pokémon.'}]","[{'type': 'Water', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Common,"Its coat regrows twice a year. When the time comes, Litten sets its own body on fire and burns away the old fur.",[725],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Gnaw cost: Fire convertedEnergyCost: 1 damage: 10 text:  name: Reprisal cost: Fire Fire convertedEnergyCost: 2 damage: 20× text: This attack does 20 damage for each damage counter on this Pokémon.,none,none,False,3-litten,0.0,2023
swsh12-31,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,GIDORA,Torracat,31,['Fire'],Pokémon,['Stage 1'],none,80.0,Litten,['Incineroar'],none,"[{'name': 'Gritty Claws', 'cost': ['Fire', 'Fire'], 'convertedEnergyCost': 2, 'damage': '40', 'text': ""During your opponent's next turn, if this Pokémon has full HP and would be Knocked Out by damage from an attack, it is not Knocked Out, and its remaining HP becomes 10.""}, {'name': 'Combustion', 'cost': ['Fire', 'Fire', 'Fire'], 'convertedEnergyCost': 3, 'damage': '70', 'text': ''}]","[{'type': 'Water', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Uncommon,"When its mane is standing on end, you can tell it's feeling good. When it isn't feeling well, its fur will lie down flat.",[726],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,"name: Gritty Claws cost: Fire Fire convertedEnergyCost: 2 damage: 40 text: ""During your opponents next turn if this Pokémon has full HP and would be Knocked Out by damage from an attack it is not Knocked Out and its remaining HP becomes 10."" name: Combustion cost: Fire Fire Fire convertedEnergyCost: 3 damage: 70 text: ",none,none,False,31-torracat,0.0,2023
swsh12-32,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,Hideki Ishikawa,Incineroar,32,['Fire'],Pokémon,['Stage 2'],none,170.0,Torracat,none,none,"[{'name': 'Secret Attack', 'cost': ['Fire'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""Choose an attack from 1 of this Pokémon's previous Evolutions and use it as this attack.""}, {'name': 'Flare Shot', 'cost': ['Fire', 'Fire'], 'convertedEnergyCost': 2, 'damage': '180', 'text': 'Discard all Energy from this Pokémon.'}]","[{'type': 'Water', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Rare,"When its fighting spirit is set alight, the flames around its waist become especially intense.",[727],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,"name: Secret Attack cost: Fire convertedEnergyCost: 1 damage:  text: ""Choose an attack from 1 of this Pokémons previous Evolutions and use it as this attack."" name: Flare Shot cost: Fire Fire convertedEnergyCost: 2 damage: 180 text: Discard all Energy from this Pokémon.",none,none,False,32-incineroar,0.0,2023
swsh12-33,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,Ryota Murayama,Alolan Vulpix V,33,['Water'],Pokémon,"['Basic', 'V']",none,190.0,none,['Ninetales'],none,"[{'name': 'White Drop', 'cost': [], 'convertedEnergyCost': 0, 'damage': '10+', 'text': ""If your opponent's Active Pokémon is a Pokémon V, this attack does 50 more damage.""}, {'name': 'Frost Smash', 'cost': ['Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '110', 'text': ''}]","[{'type': 'Metal', 'value': '×2'}]",['Colorless'],1.0,Rare Holo V,none,[37],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",F,none,"name: White Drop cost:  convertedEnergyCost: 0 damage: 10+ text: ""If your opponents Active Pokémon is a Pokémon V this attack does 50 more damage."" name: Frost Smash cost: Water Colorless Colorless convertedEnergyCost: 3 damage: 110 text: ",none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,False,33-alolanvulpixv,0.003729423868312757,2023
swsh12-34,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,PLANETA Hiiragi,Alolan Vulpix VSTAR,34,['Water'],Pokémon,['VSTAR'],none,240.0,Alolan Vulpix V,['Ninetales'],none,"[{'name': 'Snow Mirage', 'cost': ['Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '160', 'text': ""This attack's damage isn't affected by any effects on your opponent's Active Pokémon. During your opponent's next turn, prevent all damage done to this Pokémon by attacks from Pokémon that have an Ability.""}, {'name': 'Silvery Snow Star', 'cost': [], 'convertedEnergyCost': 0, 'damage': '70×', 'text': ""This attack does 70 damage for each of your opponent's Pokémon V in play. This damage isn't affected by Weakness or Resistance. (You can't use more than 1 VSTAR Power in a game.)""}]","[{'type': 'Metal', 'value': '×2'}]",['Colorless'],1.0,Rare Holo VSTAR,none,[37],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['VSTAR rule: When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.']",F,none,"name: Snow Mirage cost: Water Colorless Colorless convertedEnergyCost: 3 damage: 160 text: ""This attacks damage isnt affected by any effects on your opponents Active Pokémon. During your opponents next turn prevent all damage done to this Pokémon by attacks from Pokémon that have an Ability."" name: Silvery Snow Star cost:  convertedEnergyCost: 0 damage: 70× text: ""This attack does 70 damage for each of your opponents Pokémon V in play. This damage isnt affected by Weakness or Resistance. (You cant use more than 1 VSTAR Power in a game.)""",none,VSTAR rule: When your Pokémon VSTAR is Knocked Out your opponent takes 2 Prize cards.,False,34-alolanvulpixvstar,0.003729423868312757,2023
swsh12-35,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,Saki Hayashiro,Omastar V,35,['Water'],Pokémon,"['Basic', 'V']",none,190.0,none,none,none,"[{'name': 'Primal Guidance', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Search your deck for up to 2 Pokémon that evolve from an Item card that has ""Fossil"" in its name and put them onto your Bench. Then, shuffle your deck.'}, {'name': 'Tentacle Lock', 'cost': ['Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '110', 'text': ""If the Defending Pokémon is an Evolution Pokémon, it can't attack during your opponent's next turn.""}]","[{'type': 'Lightning', 'value': '×2'}]",['Colorless'],1.0,Rare Holo V,none,[139],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",F,none,"name: Primal Guidance cost: Colorless convertedEnergyCost: 1 damage:  text: Search your deck for up to 2 Pokémon that evolve from an Item card that has ""Fossil"" in its name and put them onto your Bench. Then shuffle your deck. name: Tentacle Lock cost: Water Colorless Colorless convertedEnergyCost: 3 damage: 110 text: ""If the Defending Pokémon is an Evolution Pokémon it cant attack during your opponents next turn.""",none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,False,35-omastarv,0.0,2023
swsh12-36,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,Naoyo Kimura,Articuno,36,['Water'],Pokémon,['Basic'],none,110.0,none,none,none,"[{'name': 'Ice Wing', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '20', 'text': ''}, {'name': 'Wild Freeze', 'cost': ['Water', 'Water'], 'convertedEnergyCost': 2, 'damage': '70', 'text': ""This Pokémon also does 50 damage to itself. Your opponent's Active Pokémon is now Paralyzed.""}]","[{'type': 'Metal', 'value': '×2'}]",['Colorless'],1.0,Rare Holo,"It's said that this Pokémon's beautiful blue wings are made of ice. Articuno flies over snowy mountains, its long tail fluttering along behind it.",[144],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,"name: Ice Wing cost: Water convertedEnergyCost: 1 damage: 20 text:  name: Wild Freeze cost: Water Water convertedEnergyCost: 2 damage: 70 text: ""This Pokémon also does 50 damage to itself. Your opponents Active Pokémon is now Paralyzed.""",none,none,False,36-articuno,0.003729423868312757,2023
swsh12-37,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,Jiro Sasumo,Wailmer,37,['Water'],Pokémon,['Basic'],none,110.0,none,['Wailord'],none,"[{'name': 'Gulp Down', 'cost': ['Water', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ""Heal from this Pokémon the same amount of damage you did to your opponent's Active Pokémon.""}, {'name': 'Wave Splash', 'cost': ['Water', 'Water', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '60', 'text': ''}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless', 'Colorless']",4.0,Common,It shows off by spraying jets of seawater from the nostrils above its eyes. It eats a solid ton of Wishiwashi every day.,[320],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,"name: Gulp Down cost: Water Colorless convertedEnergyCost: 2 damage: 30 text: ""Heal from this Pokémon the same amount of damage you did to your opponents Active Pokémon."" name: Wave Splash cost: Water Water Colorless convertedEnergyCost: 3 damage: 60 text: ",none,none,False,37-wailmer,0.0,2023
swsh12-38,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,Shinya Komatsu,Wailord,38,['Water'],Pokémon,['Stage 1'],none,200.0,Wailmer,none,"[{'name': 'Jumbo-Sized', 'text': 'This Pokémon takes 30 less damage from attacks (after applying Weakness and Resistance).', 'type': 'Ability'}]","[{'name': 'Special Wave', 'cost': ['Water', 'Water', 'Water', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '120+', 'text': 'If this Pokémon has any Special Energy attached, this attack does 120 more damage.'}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless', 'Colorless']",4.0,Uncommon,It can sometimes knock out opponents with the shock created by breaching and crashing its big body onto the water.,[321],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Special Wave cost: Water Water Water Colorless convertedEnergyCost: 4 damage: 120+ text: If this Pokémon has any Special Energy attached this attack does 120 more damage.,name: Jumbo-Sized text: This Pokémon takes 30 less damage from attacks (after applying Weakness and Resistance). type: Ability,none,False,38-wailord,0.0,2023
swsh12-39,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,0313,Feebas,39,['Water'],Pokémon,['Basic'],none,30.0,none,['Milotic'],none,"[{'name': 'Ascension', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.'}, {'name': 'Splash', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ''}]","[{'type': 'Lightning', 'value': '×2'}]",['Colorless'],1.0,Common,"Although unattractive and unpopular, this Pokémon's marvelous vitality has made it a subject of research.",[349],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Ascension cost: Colorless convertedEnergyCost: 1 damage:  text: Search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then shuffle your deck. name: Splash cost: Water convertedEnergyCost: 1 damage: 10 text: ,none,none,False,39-feebas,0.00051440329218107,2023
swsh12-40,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,KEIICHIRO ITO,Milotic,40,['Water'],Pokémon,['Stage 1'],none,130.0,Feebas,none,none,"[{'name': 'Water Arrow', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""This attack does 50 damage to 1 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}, {'name': 'Mellow Wave', 'cost': ['Water', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '60', 'text': ""Your opponent's Active Pokémon is now Asleep.""}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare,Milotic has provided inspiration to many artists. It has even been referred to as the most beautiful Pokémon of all.,[350],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,"name: Water Arrow cost: Water convertedEnergyCost: 1 damage:  text: ""This attack does 50 damage to 1 of your opponents Pokémon. (Dont apply Weakness and Resistance for Benched Pokémon.)"" name: Mellow Wave cost: Water Colorless convertedEnergyCost: 2 damage: 60 text: ""Your opponents Active Pokémon is now Asleep.""",none,none,False,4-milotic,0.0,2023
swsh12-41,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,sui,Snorunt,41,['Water'],Pokémon,['Basic'],none,60.0,none,"['Glalie', 'Froslass']",none,"[{'name': 'Collect', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Draw a card.'}, {'name': 'Icy Snow', 'cost': ['Water', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}]","[{'type': 'Metal', 'value': '×2'}]",['Colorless'],1.0,Common,"It's said that if they are seen at midnight, they'll cause heavy snow. They eat snow and ice to survive.",[361],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Collect cost: Colorless convertedEnergyCost: 1 damage:  text: Draw a card. name: Icy Snow cost: Water Colorless convertedEnergyCost: 2 damage: 20 text: ,none,none,False,41-snorunt,0.0,2023
swsh12-42,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,Scav,Glalie,42,['Water'],Pokémon,['Stage 1'],none,130.0,Snorunt,['Froslass'],none,"[{'name': 'Bite', 'cost': ['Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '60', 'text': ''}, {'name': 'Big Mouth', 'cost': ['Colorless', 'Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '130+', 'text': 'If you played Candice from your hand during this turn, this attack does 130 more damage.'}]","[{'type': 'Metal', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Uncommon,"It has a body of ice that won't melt, even with fire. It can instantly freeze moisture in the atmosphere.",[362],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Bite cost: Water Colorless Colorless convertedEnergyCost: 3 damage: 60 text:  name: Big Mouth cost: Colorless Colorless Colorless Colorless convertedEnergyCost: 4 damage: 130+ text: If you played Candice from your hand during this turn this attack does 130 more damage.,none,none,False,42-glalie,0.0,2023
swsh12-43,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,Taira Akitsu,Froslass,43,['Water'],Pokémon,['Stage 1'],none,90.0,Snorunt,none,none,"[{'name': 'Frosty Jail', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '20+', 'text': ""If you played Candice from your hand during this turn, this attack does 90 more damage, and your opponent's Active Pokémon is now Paralyzed.""}, {'name': 'Frost Breath', 'cost': ['Water', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '60', 'text': ''}]","[{'type': 'Metal', 'value': '×2'}]",['Colorless'],1.0,Rare,"After a woman met her end on a snowy mountain, her regrets lingered on. From them, this Pokémon was born. Its favorite food is frozen souls.",[478],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,"name: Frosty Jail cost: Water convertedEnergyCost: 1 damage: 20+ text: ""If you played Candice from your hand during this turn this attack does 90 more damage and your opponents Active Pokémon is now Paralyzed."" name: Frost Breath cost: Water Colorless convertedEnergyCost: 2 damage: 60 text: ",none,none,False,43-froslass,0.0,2023
swsh12-44,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,SATOSHI NAKAI,Relicanth,44,['Water'],Pokémon,['Basic'],none,90.0,none,none,none,"[{'name': 'Fossil Finding', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Shuffle up to 4 in any combination of Unidentified Fossil and Rare Fossil cards from your discard pile into your deck.'}, {'name': 'Water Pulse', 'cost': ['Water', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ""Your opponent's Active Pokémon is now Asleep.""}]","[{'type': 'Lightning', 'value': '×2'}]",['Colorless'],1.0,Common,Rock-hard scales and oil-filled swim bladders allow this Pokémon to survive the intense water pressure of the deep sea.,[369],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,"name: Fossil Finding cost: Colorless convertedEnergyCost: 1 damage:  text: Shuffle up to 4 in any combination of Unidentified Fossil and Rare Fossil cards from your discard pile into your deck. name: Water Pulse cost: Water Colorless convertedEnergyCost: 2 damage: 30 text: ""Your opponents Active Pokémon is now Asleep.""",none,none,False,44-relicanth,0.0,2023
swsh12-45,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,Jiro Sasumo,Phione,45,['Water'],Pokémon,['Basic'],none,70.0,none,none,none,"[{'name': 'Sea Feast', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Search your deck for up to 3 Basic Water Pokémon and put them onto your Bench. Then, shuffle your deck.'}, {'name': 'Wave Splash', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '20', 'text': ''}]","[{'type': 'Lightning', 'value': '×2'}]",['Colorless'],1.0,Rare,"It drifts in warm seas. It always returns to where it was born, no matter how far it may have drifted.",[489],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Sea Feast cost: Water convertedEnergyCost: 1 damage:  text: Search your deck for up to 3 Basic Water Pokémon and put them onto your Bench. Then shuffle your deck. name: Wave Splash cost: Water convertedEnergyCost: 1 damage: 20 text: ,none,none,False,45-phione,0.0,2023
swsh12-46,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,Atsushi Furusawa,Keldeo,46,['Water'],Pokémon,['Basic'],none,120.0,none,none,none,"[{'name': 'Wave Splash', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '20', 'text': ''}, {'name': 'Four as One', 'cost': ['Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '50+', 'text': 'If Cobalion, Terrakion, and Virizion are on your Bench, this attack does 170 more damage.'}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare,"When it is resolute, its body fills with power and it becomes swifter. Its jumps are then too fast to follow.",[647],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Wave Splash cost: Water convertedEnergyCost: 1 damage: 20 text:  name: Four as One cost: Water Colorless Colorless convertedEnergyCost: 3 damage: 50+ text: If Cobalion Terrakion and Virizion are on your Bench this attack does 170 more damage.,none,none,False,46-keldeo,0.0,2023
swsh12-47,Silver Tempest,Sword & Shield,TPCI,Eighth,11/11/2022,Naoyo Kimura,Dewpider,47,['Water'],Pokémon,['Basic'],none,60.0,none,['Araquanid'],none,"[{'name': 'Hook', 'cost': ['Water', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ''}]","[{'type': 'Lightning', 'value': '×2'}]",['Colorless'],1.0,Common,It forms a water bubble at the rear of its body and then covers its head with it. Meeting another Dewpider means comparing water-bubble sizes.,[751],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Hook cost: Water Colorless convertedEnergyCost: 2 damage: 30 text: ,none,none,False,47-dewpider,0.0,2023
